	episode_key	title	season	sequence_in_season	air_date	title_upper	title_camel	imdb	rank_webvectors_gigaword29	matched_tokens_count_webvectors_gigaword29	unmatched_tokens_count_webvectors_gigaword29	matched_tokens_webvectors_gigaword29	unmatched_tokens_webvectors_gigaword29	score_webvectors_gigaword29	rank_webvectors_enwiki223	matched_tokens_count_webvectors_enwiki223	unmatched_tokens_count_webvectors_enwiki223	matched_tokens_webvectors_enwiki223	unmatched_tokens_webvectors_enwiki223	score_webvectors_enwiki223	rank_glove_6B300d	matched_tokens_count_glove_6B300d	unmatched_tokens_count_glove_6B300d	matched_tokens_glove_6B300d	unmatched_tokens_glove_6B300d	score_glove_6B300d	rank_glove_twitter27B200d	matched_tokens_count_glove_twitter27B200d	unmatched_tokens_count_glove_twitter27B200d	matched_tokens_glove_twitter27B200d	unmatched_tokens_glove_twitter27B200d	score_glove_twitter27B200d	rank_glove_twitter27B100d	matched_tokens_count_glove_twitter27B100d	unmatched_tokens_count_glove_twitter27B100d	matched_tokens_glove_twitter27B100d	unmatched_tokens_glove_twitter27B100d	score_glove_twitter27B100d	rank_glove_42B300d	matched_tokens_count_glove_42B300d	unmatched_tokens_count_glove_42B300d	matched_tokens_glove_42B300d	unmatched_tokens_glove_42B300d	score_glove_42B300d	rank_glove_840B300d	matched_tokens_count_glove_840B300d	unmatched_tokens_count_glove_840B300d	matched_tokens_glove_840B300d	unmatched_tokens_glove_840B300d	score_glove_840B300d	rank_fasttext_wikinews300d1M	matched_tokens_count_fasttext_wikinews300d1M	unmatched_tokens_count_fasttext_wikinews300d1M	matched_tokens_fasttext_wikinews300d1M	unmatched_tokens_fasttext_wikinews300d1M	score_fasttext_wikinews300d1M	rank_fasttext_crawl300d2M	matched_tokens_count_fasttext_crawl300d2M	unmatched_tokens_count_fasttext_crawl300d2M	matched_tokens_fasttext_crawl300d2M	unmatched_tokens_fasttext_crawl300d2M	score_fasttext_crawl300d2M	rank_openai_ada002	matched_tokens_count_openai_ada002	unmatched_tokens_count_openai_ada002	score_openai_ada002
10	113	The Big Goodbye	1	11	1988-01-09 0:00:00	THE BIG GOODBYE	The Big Goodbye	Captain Picard and some of his crew are caught in a deadly trap in the holodeck as the result of a ship-wide scan from an alien race.	155	8	5	captain_NOUN, crew_VERB, deadly_ADV, result_NOUN, ship_NOUN, wide_ADJ, alien_NOUN, race_NOUN	picard_NOUN, caught_VERB, trap_ADJ, holodeck_NOUN, scan_ADJ	84.05608	137	12	1	captain_NOUN, picard_NOUN, crew_VERB, deadly_ADV, trap_ADJ, holodeck_NOUN, result_NOUN, ship_NOUN, wide_ADJ, scan_ADJ, alien_NOUN, race_NOUN	caught_VERB	86.1274	147	13	0	captain, picard, crew, caught, deadly, trap, holodeck, result, ship, wide, scan, alien, race		81.25461299999999	121	13	0	captain, picard, crew, caught, deadly, trap, holodeck, result, ship, wide, scan, alien, race		91.872835	118	13	0	captain, picard, crew, caught, deadly, trap, holodeck, result, ship, wide, scan, alien, race		92.84946	122	13	0	captain, picard, crew, caught, deadly, trap, holodeck, result, ship, wide, scan, alien, race		92.157245	113	13	0	captain, picard, crew, caught, deadly, trap, holodeck, result, ship, wide, scan, alien, race		87.66815700000001	96	13	0	captain, picard, crew, caught, deadly, trap, holodeck, result, ship, wide, scan, alien, race		93.39210999999999	126	13	0	captain, picard, crew, caught, deadly, trap, holodeck, result, ship, wide, scan, alien, race		86.538583	66	32	0	92.06908299999999
11	114	Datalore	1	12	1988-01-16 0:00:00	DATALORE	Datalore	The Enterprise visits the planet where Data was created and discovers another android like him, but when he's assembled, he's not exactly like him.	4	5	7	enterprise_NOUN, planet_NOUN, data_NOUN, android_NOUN, exactly_ADV	visits_NOUN, created_VERB, discovers_NOUN, another_DET, like_ADP, assembled_VERB, like_ADP	84.21345	4	7	5	enterprise_NOUN, planet_NOUN, data_NOUN, created_VERB, android_NOUN, assembled_VERB, exactly_ADV	visits_NOUN, discovers_NOUN, another_DET, like_ADP, like_ADP	85.604095	1	12	0	enterprise, visits, planet, data, created, discovers, another, android, like, assembled, exactly, like		91.42004	5	12	0	enterprise, visits, planet, data, created, discovers, another, android, like, assembled, exactly, like		95.236707	5	12	0	enterprise, visits, planet, data, created, discovers, another, android, like, assembled, exactly, like		95.623505	4	12	0	enterprise, visits, planet, data, created, discovers, another, android, like, assembled, exactly, like		96.53928	3	12	0	enterprise, visits, planet, data, created, discovers, another, android, like, assembled, exactly, like		93.52107	1	12	0	enterprise, visits, planet, data, created, discovers, another, android, like, assembled, exactly, like		95.22772	2	12	0	enterprise, visits, planet, data, created, discovers, another, android, like, assembled, exactly, like		89.056635	1	29	0	92.94808
12	115	Angel One	1	13	1988-01-23 0:00:00	ANGEL ONE	Angel One	Riker, Troi, Data and Yar beam down to a planet ruled by a matriarchal government in the hopes of locating a missing freighter crew.	55	6	8	data_NOUN, planet_NOUN, matriarchal_ADJ, government_NOUN, freighter_NOUN, crew_NOUN	riker_NOUN, troi_NOUN, yar_ADV, beam_ADJ, ruled_VERB, hopes_VERB, locating_VERB, missing_VERB	81.8124	11	9	5	riker_NOUN, troi_NOUN, data_NOUN, planet_NOUN, matriarchal_ADJ, government_NOUN, missing_VERB, freighter_NOUN, crew_NOUN	yar_ADV, beam_ADJ, ruled_VERB, hopes_VERB, locating_VERB	87.63832000000001	22	14	0	riker, troi, data, yar, beam, planet, ruled, matriarchal, government, hopes, locating, missing, freighter, crew		76.31638600000001	28	13	1	riker, troi, data, yar, beam, planet, ruled, government, hopes, locating, missing, freighter, crew	matriarchal	90.0385	41	13	1	riker, troi, data, yar, beam, planet, ruled, government, hopes, locating, missing, freighter, crew	matriarchal	90.8916	48	14	0	riker, troi, data, yar, beam, planet, ruled, matriarchal, government, hopes, locating, missing, freighter, crew		90.315485	40	14	0	riker, troi, data, yar, beam, planet, ruled, matriarchal, government, hopes, locating, missing, freighter, crew		84.03527	17	13	1	troi, data, yar, beam, planet, ruled, matriarchal, government, hopes, locating, missing, freighter, crew	riker	94.04731	27	14	0	riker, troi, data, yar, beam, planet, ruled, matriarchal, government, hopes, locating, missing, freighter, crew		88.911515	3	34	0	93.65188
13	116	11001001	1	14	1988-01-30 0:00:00	11001001	11001001	The Enterprise docks at a starbase for repairs where it is commandeered by a race of technologically-linked aliens intent on using the vessel for their own purposes.	16	5	8	enterprise_NOUN, race_NOUN, technologically_ADV, intent_ADJ, vessel_NOUN	docks_NOUN, starbase_VERB, repairs_NOUN, commandeered_VERB, linked_VERB, aliens_NOUN, using_VERB, purposes_NOUN	82.531166	56	7	6	enterprise_NOUN, race_NOUN, technologically_ADV, aliens_NOUN, intent_ADJ, vessel_NOUN, purposes_NOUN	docks_NOUN, starbase_VERB, repairs_NOUN, commandeered_VERB, linked_VERB, using_VERB	82.08792	25	13	0	enterprise, docks, starbase, repairs, commandeered, race, technologically, linked, aliens, intent, using, vessel, purposes		77.83985	84	12	1	enterprise, docks, repairs, commandeered, race, technologically, linked, aliens, intent, using, vessel, purposes	starbase	84.69554000000001	102	12	1	enterprise, docks, repairs, commandeered, race, technologically, linked, aliens, intent, using, vessel, purposes	starbase	84.543437	31	13	0	enterprise, docks, starbase, repairs, commandeered, race, technologically, linked, aliens, intent, using, vessel, purposes		90.60266999999999	48	13	0	enterprise, docks, starbase, repairs, commandeered, race, technologically, linked, aliens, intent, using, vessel, purposes		85.372716	33	13	0	enterprise, docks, starbase, repairs, commandeered, race, technologically, linked, aliens, intent, using, vessel, purposes		93.28018	35	13	0	enterprise, docks, starbase, repairs, commandeered, race, technologically, linked, aliens, intent, using, vessel, purposes		86.335963	15	32	0	92.04973
14	112	Too Short a Season	1	15	1988-02-07 0:00:00	TOO SHORT A SEASON	Too Short A Season	The Enterprise transports an elderly Starfleet Admiral to negotiate a hostage crisis. When the Admiral takes a de-aging drug, he endangers both his life and the mission.	1	9	7	enterprise_NOUN, elderly_ADJ, admiral_ADJ, hostage_NOUN, crisis_NOUN, admiral_ADJ, drug_NOUN, life_NOUN, mission_NOUN	transports_NOUN, starfleet_ADJ, negotiate_NOUN, takes_VERB, de_ADP, aging_VERB, endangers_NOUN	85.63746	1	12	4	enterprise_NOUN, elderly_ADJ, admiral_ADJ, negotiate_NOUN, hostage_NOUN, crisis_NOUN, admiral_ADJ, takes_VERB, aging_VERB, drug_NOUN, life_NOUN, mission_NOUN	transports_NOUN, starfleet_ADJ, de_ADP, endangers_NOUN	87.814754	3	16	0	enterprise, transports, elderly, starfleet, admiral, negotiate, hostage, crisis, admiral, takes, de, aging, drug, endangers, life, mission		83.41553	15	16	0	enterprise, transports, elderly, starfleet, admiral, negotiate, hostage, crisis, admiral, takes, de, aging, drug, endangers, life, mission		88.701355	35	16	0	enterprise, transports, elderly, starfleet, admiral, negotiate, hostage, crisis, admiral, takes, de, aging, drug, endangers, life, mission		88.828886	6	16	0	enterprise, transports, elderly, starfleet, admiral, negotiate, hostage, crisis, admiral, takes, de, aging, drug, endangers, life, mission		92.04226	5	16	0	enterprise, transports, elderly, starfleet, admiral, negotiate, hostage, crisis, admiral, takes, de, aging, drug, endangers, life, mission		87.39006499999999	1	16	0	enterprise, transports, elderly, starfleet, admiral, negotiate, hostage, crisis, admiral, takes, de, aging, drug, endangers, life, mission		93.36126	1	16	0	enterprise, transports, elderly, starfleet, admiral, negotiate, hostage, crisis, admiral, takes, de, aging, drug, endangers, life, mission		89.16711000000001	1	34	0	92.828363
15	118	When the Bough Breaks	1	16	1988-02-14 0:00:00	WHEN THE BOUGH BREAKS	When The Bough Breaks	A planet that was able to cloak itself for thousands of years suddenly reveals itself, with its inhabitants proposing peace. But, after initial negotiations, children of the Enterprise are kidnapped due to the infertility of the inhabitants.	1	10	8	planet_NOUN, able_ADJ, cloak_NOUN, suddenly_ADV, peace_NOUN, initial_ADJ, children_NOUN, enterprise_NOUN, due_ADJ, infertility_NOUN	thousands_NOUN, years_NOUN, reveals_VERB, inhabitants_NOUN, proposing_VERB, negotiations_NOUN, kidnapped_VERB, inhabitants_NOUN	88.476473	3	12	6	planet_NOUN, able_ADJ, cloak_NOUN, thousands_NOUN, years_NOUN, peace_NOUN, initial_ADJ, children_NOUN, enterprise_NOUN, kidnapped_VERB, due_ADJ, infertility_NOUN	suddenly_ADV, reveals_VERB, inhabitants_NOUN, proposing_VERB, negotiations_NOUN, inhabitants_NOUN	90.74424	68	18	0	planet, able, cloak, thousands, years, suddenly, reveals, inhabitants, proposing, peace, initial, negotiations, children, enterprise, kidnapped, due, infertility, inhabitants		88.94448	96	18	0	planet, able, cloak, thousands, years, suddenly, reveals, inhabitants, proposing, peace, initial, negotiations, children, enterprise, kidnapped, due, infertility, inhabitants		92.14083	97	18	0	planet, able, cloak, thousands, years, suddenly, reveals, inhabitants, proposing, peace, initial, negotiations, children, enterprise, kidnapped, due, infertility, inhabitants		92.38744	50	18	0	planet, able, cloak, thousands, years, suddenly, reveals, inhabitants, proposing, peace, initial, negotiations, children, enterprise, kidnapped, due, infertility, inhabitants		94.678116	65	18	0	planet, able, cloak, thousands, years, suddenly, reveals, inhabitants, proposing, peace, initial, negotiations, children, enterprise, kidnapped, due, infertility, inhabitants		91.596806	47	18	0	planet, able, cloak, thousands, years, suddenly, reveals, inhabitants, proposing, peace, initial, negotiations, children, enterprise, kidnapped, due, infertility, inhabitants		95.26837	29	18	0	planet, able, cloak, thousands, years, suddenly, reveals, inhabitants, proposing, peace, initial, negotiations, children, enterprise, kidnapped, due, infertility, inhabitants		88.343966	3	42	0	92.88971000000001
16	117	Home Soil	1	17	1988-02-21 0:00:00	HOME SOIL	Home Soil	On Velara III, Geordi and Data discover a microscopic life form responsible for the death of an engineer stationed on the base.	2	7	6	data_NOUN, life_NOUN, form_NOUN, responsible_ADJ, death_NOUN, engineer_NOUN, base_NOUN	velara_NOUN, iii_NOUN, geordi_NOUN, discover_NOUN, microscopic_VERB, stationed_VERB	88.348675	2	10	3	iii_NOUN, data_NOUN, discover_NOUN, life_NOUN, form_NOUN, responsible_ADJ, death_NOUN, engineer_NOUN, stationed_VERB, base_NOUN	velara_NOUN, geordi_NOUN, microscopic_VERB	87.28036999999999	1	12	1	iii, geordi, data, discover, microscopic, life, form, responsible, death, engineer, stationed, base	velara	86.94248999999999	7	12	1	iii, geordi, data, discover, microscopic, life, form, responsible, death, engineer, stationed, base	velara	92.56007699999999	8	12	1	iii, geordi, data, discover, microscopic, life, form, responsible, death, engineer, stationed, base	velara	92.92942	2	12	1	iii, geordi, data, discover, microscopic, life, form, responsible, death, engineer, stationed, base	velara	94.51599	2	11	2	iii, data, discover, microscopic, life, form, responsible, death, engineer, stationed, base	velara, geordi	92.130494	1	11	2	iii, data, discover, microscopic, life, form, responsible, death, engineer, stationed, base	velara, geordi	95.45785	3	12	1	iii, geordi, data, discover, microscopic, life, form, responsible, death, engineer, stationed, base	velara	91.24533	1	27	0	93.40795
17	119	Coming of Age	1	18	1988-03-12 0:00:00	COMING OF AGE	Coming Of Age	Picard finds himself facing a strenuous test of his loyalty to Starfleet, one which the other members of the crew are struggling to cope with, whilst Wesley faces an equally challenging entrance exam at Starfleet Academy.	80	11	10	strenuous_ADJ, test_NOUN, loyalty_NOUN, one_NUM, members_NOUN, crew_VERB, cope_NOUN, equally_ADV, challenging_ADJ, entrance_NOUN, academy_NOUN	picard_NOUN, finds_VERB, facing_VERB, starfleet_NOUN, struggling_VERB, whilst_NOUN, wesley_NOUN, faces_VERB, exam_ADJ, starfleet_NOUN	86.62652	25	17	4	picard_NOUN, finds_VERB, facing_VERB, strenuous_ADJ, test_NOUN, loyalty_NOUN, starfleet_NOUN, one_NUM, crew_VERB, struggling_VERB, cope_NOUN, whilst_NOUN, wesley_NOUN, equally_ADV, entrance_NOUN, starfleet_NOUN, academy_NOUN	members_NOUN, faces_VERB, challenging_ADJ, exam_ADJ	90.28385	8	21	0	picard, finds, facing, strenuous, test, loyalty, starfleet, one, members, crew, struggling, cope, whilst, wesley, faces, equally, challenging, entrance, exam, starfleet, academy		85.85825	110	21	0	picard, finds, facing, strenuous, test, loyalty, starfleet, one, members, crew, struggling, cope, whilst, wesley, faces, equally, challenging, entrance, exam, starfleet, academy		94.12750600000001	123	21	0	picard, finds, facing, strenuous, test, loyalty, starfleet, one, members, crew, struggling, cope, whilst, wesley, faces, equally, challenging, entrance, exam, starfleet, academy		94.39923999999999	21	21	0	picard, finds, facing, strenuous, test, loyalty, starfleet, one, members, crew, struggling, cope, whilst, wesley, faces, equally, challenging, entrance, exam, starfleet, academy		94.423974	37	21	0	picard, finds, facing, strenuous, test, loyalty, starfleet, one, members, crew, struggling, cope, whilst, wesley, faces, equally, challenging, entrance, exam, starfleet, academy		90.47525	54	21	0	picard, finds, facing, strenuous, test, loyalty, starfleet, one, members, crew, struggling, cope, whilst, wesley, faces, equally, challenging, entrance, exam, starfleet, academy		95.14599	30	21	0	picard, finds, facing, strenuous, test, loyalty, starfleet, one, members, crew, struggling, cope, whilst, wesley, faces, equally, challenging, entrance, exam, starfleet, academy		89.22218	3	43	0	93.224585
18	120	Heart of Glory	1	19	1988-03-19 0:00:00	HEART OF GLORY	Heart Of Glory	The Enterprise searches for answers as to why three Klingon warriors were the only survivors aboard a freighter just inside the Neutral Zone which was seemingly attacked by a Ferengi ship.	25	8	8	enterprise_NOUN, three_NUM, aboard_ADV, inside_ADJ, neutral_ADJ, zone_NOUN, seemingly_ADV, ship_NOUN	searches_VERB, answers_NOUN, klingon_NOUN, warriors_NOUN, survivors_NOUN, freighter_VERB, attacked_VERB, ferengi_ADJ	85.74723	16	11	5	enterprise_NOUN, three_NUM, klingon_NOUN, warriors_NOUN, survivors_NOUN, aboard_ADV, inside_ADJ, neutral_ADJ, zone_NOUN, seemingly_ADV, ship_NOUN	searches_VERB, answers_NOUN, freighter_VERB, attacked_VERB, ferengi_ADJ	87.46793000000001	3	16	0	enterprise, searches, answers, three, klingon, warriors, survivors, aboard, freighter, inside, neutral, zone, seemingly, attacked, ferengi, ship		83.52809	26	16	0	enterprise, searches, answers, three, klingon, warriors, survivors, aboard, freighter, inside, neutral, zone, seemingly, attacked, ferengi, ship		90.63989	43	16	0	enterprise, searches, answers, three, klingon, warriors, survivors, aboard, freighter, inside, neutral, zone, seemingly, attacked, ferengi, ship		91.179514	3	16	0	enterprise, searches, answers, three, klingon, warriors, survivors, aboard, freighter, inside, neutral, zone, seemingly, attacked, ferengi, ship		93.239856	4	16	0	enterprise, searches, answers, three, klingon, warriors, survivors, aboard, freighter, inside, neutral, zone, seemingly, attacked, ferengi, ship		89.45406700000001	10	15	1	enterprise, searches, answers, three, klingon, warriors, survivors, aboard, freighter, inside, neutral, zone, seemingly, attacked, ship	ferengi	95.184505	3	16	0	enterprise, searches, answers, three, klingon, warriors, survivors, aboard, freighter, inside, neutral, zone, seemingly, attacked, ferengi, ship		90.42430999999999	7	36	0	92.80074
19	121	The Arsenal of Freedom	1	20	1988-04-09 0:00:00	THE ARSENAL OF FREEDOM	The Arsenal Of Freedom	The Enterprise encounters a planet long dead, but technical equipment still functions for the purpose of selling off its arsenal, along with self sufficiency.	22	8	7	enterprise_NOUN, long_ADV, dead_ADJ, technical_ADJ, equipment_NOUN, still_ADV, arsenal_ADJ, sufficiency_NOUN	encounters_NOUN, planet_VERB, functions_NOUN, purpose_VERB, selling_VERB, along_ADP, self_ADJ	87.70528399999999	11	11	4	enterprise_NOUN, planet_VERB, long_ADV, dead_ADJ, technical_ADJ, equipment_NOUN, still_ADV, purpose_VERB, selling_VERB, arsenal_ADJ, sufficiency_NOUN	encounters_NOUN, functions_NOUN, along_ADP, self_ADJ	86.78609	37	15	0	enterprise, encounters, planet, long, dead, technical, equipment, still, functions, purpose, selling, arsenal, along, self, sufficiency		90.56847	51	15	0	enterprise, encounters, planet, long, dead, technical, equipment, still, functions, purpose, selling, arsenal, along, self, sufficiency		96.07203	71	15	0	enterprise, encounters, planet, long, dead, technical, equipment, still, functions, purpose, selling, arsenal, along, self, sufficiency		96.70563	36	15	0	enterprise, encounters, planet, long, dead, technical, equipment, still, functions, purpose, selling, arsenal, along, self, sufficiency		96.18698	42	15	0	enterprise, encounters, planet, long, dead, technical, equipment, still, functions, purpose, selling, arsenal, along, self, sufficiency		93.632483	60	15	0	enterprise, encounters, planet, long, dead, technical, equipment, still, functions, purpose, selling, arsenal, along, self, sufficiency		95.65769	43	15	0	enterprise, encounters, planet, long, dead, technical, equipment, still, functions, purpose, selling, arsenal, along, self, sufficiency		88.956857	6	28	0	91.29488500000001
20	123	Symbiosis	1	21	1988-04-16 0:00:00	SYMBIOSIS	Symbiosis	The Enterprise encounters two neighboring cultures, one suffering from a plague, the other marketing a cure, and learns that nothing is as simple as it seems.	19	8	6	enterprise_NOUN, two_NUM, one_NUM, plague_NOUN, marketing_NOUN, cure_NOUN, nothing_NOUN, simple_NOUN	encounters_NOUN, neighboring_VERB, cultures_NOUN, suffering_VERB, learns_VERB, seems_VERB	87.50357	1	10	4	enterprise_NOUN, two_NUM, neighboring_VERB, one_NUM, suffering_VERB, plague_NOUN, marketing_NOUN, cure_NOUN, nothing_NOUN, simple_NOUN	encounters_NOUN, cultures_NOUN, learns_VERB, seems_VERB	87.22464	19	14	0	enterprise, encounters, two, neighboring, cultures, one, suffering, plague, marketing, cure, learns, nothing, simple, seems		90.833074	11	14	0	enterprise, encounters, two, neighboring, cultures, one, suffering, plague, marketing, cure, learns, nothing, simple, seems		94.10763	34	14	0	enterprise, encounters, two, neighboring, cultures, one, suffering, plague, marketing, cure, learns, nothing, simple, seems		94.21400399999999	8	14	0	enterprise, encounters, two, neighboring, cultures, one, suffering, plague, marketing, cure, learns, nothing, simple, seems		96.09996	15	14	0	enterprise, encounters, two, neighboring, cultures, one, suffering, plague, marketing, cure, learns, nothing, simple, seems		93.53587	3	14	0	enterprise, encounters, two, neighboring, cultures, one, suffering, plague, marketing, cure, learns, nothing, simple, seems		95.870936	5	14	0	enterprise, encounters, two, neighboring, cultures, one, suffering, plague, marketing, cure, learns, nothing, simple, seems		88.713866	1	30	0	91.140133
21	122	Skin of Evil	1	22	1988-04-23 0:00:00	SKIN OF EVIL	Skin Of Evil	Counselor Troi is held captive on a deserted planet by a slick, black, oily, sentient and immortal puddle of evil.	5	10	3	counselor_NOUN, captive_ADJ, planet_NOUN, slick_ADJ, black_ADJ, oily_ADV, sentient_ADJ, immortal_ADJ, puddle_NOUN, evil_NOUN	troi_NOUN, held_VERB, deserted_ADJ	84.11201	19	11	2	counselor_NOUN, troi_NOUN, held_VERB, captive_ADJ, planet_NOUN, slick_ADJ, black_ADJ, sentient_ADJ, immortal_ADJ, puddle_NOUN, evil_NOUN	deserted_ADJ, oily_ADV	87.13763	4	13	0	counselor, troi, held, captive, deserted, planet, slick, black, oily, sentient, immortal, puddle, evil		70.58878	34	13	0	counselor, troi, held, captive, deserted, planet, slick, black, oily, sentient, immortal, puddle, evil		87.36355	61	13	0	counselor, troi, held, captive, deserted, planet, slick, black, oily, sentient, immortal, puddle, evil		88.337415	5	13	0	counselor, troi, held, captive, deserted, planet, slick, black, oily, sentient, immortal, puddle, evil		88.96285	12	13	0	counselor, troi, held, captive, deserted, planet, slick, black, oily, sentient, immortal, puddle, evil		84.836054	15	13	0	counselor, troi, held, captive, deserted, planet, slick, black, oily, sentient, immortal, puddle, evil		92.26792499999999	4	13	0	counselor, troi, held, captive, deserted, planet, slick, black, oily, sentient, immortal, puddle, evil		86.819136	1	28	0	93.33815600000001
22	124	We'll Always Have Paris	1	23	1988-04-30 0:00:00	WE'LL ALWAYS HAVE PARIS	We'Ll Always Have Paris	A scientist's experiment in time goes awry, reuniting Picard with an old flame, now married to the scientist.	92	7	4	scientist_NOUN, experiment_NOUN, time_NOUN, awry_ADV, old_ADJ, flame_NOUN, scientist_NOUN	goes_VERB, reuniting_VERB, picard_NOUN, married_VERB	84.03694	28	8	3	scientist_NOUN, experiment_NOUN, time_NOUN, awry_ADV, picard_NOUN, old_ADJ, flame_NOUN, scientist_NOUN	goes_VERB, reuniting_VERB, married_VERB	84.27683999999999	30	11	0	scientist, experiment, time, goes, awry, reuniting, picard, old, flame, married, scientist		80.03132	110	11	0	scientist, experiment, time, goes, awry, reuniting, picard, old, flame, married, scientist		91.597944	124	11	0	scientist, experiment, time, goes, awry, reuniting, picard, old, flame, married, scientist		92.11046	47	11	0	scientist, experiment, time, goes, awry, reuniting, picard, old, flame, married, scientist		91.384923	69	11	0	scientist, experiment, time, goes, awry, reuniting, picard, old, flame, married, scientist		85.81188	113	11	0	scientist, experiment, time, goes, awry, reuniting, picard, old, flame, married, scientist		92.93300500000001	33	11	0	scientist, experiment, time, goes, awry, reuniting, picard, old, flame, married, scientist		85.737073	6	26	0	92.24891
23	125	Conspiracy	1	24	1988-05-07 0:00:00	CONSPIRACY	Conspiracy	After diverting to a secret meeting with an old friend and some of Starfleet's finest commanders, Picard finds the Horatio blown to bits just hours after the meeting and he returns the Enterprise to Earth looking for answers.	40	5	15	secret_ADJ, meeting_NOUN, old_ADJ, friend_NOUN, finest_ADJ	diverting_VERB, starfleet_NOUN, commanders_NOUN, picard_VERB, finds_VERB, horatio_ADJ, blown_ADJ, bits_NOUN, hours_NOUN, meeting_VERB, returns_NOUN, enterprise_ADV, earth_VERB, looking_VERB, answers_NOUN	83.33074	8	12	8	secret_ADJ, meeting_NOUN, old_ADJ, friend_NOUN, starfleet_NOUN, finest_ADJ, finds_VERB, blown_ADJ, hours_NOUN, returns_NOUN, enterprise_ADV, earth_VERB	diverting_VERB, commanders_NOUN, picard_VERB, horatio_ADJ, bits_NOUN, meeting_VERB, looking_VERB, answers_NOUN	90.18297	1	20	0	diverting, secret, meeting, old, friend, starfleet, finest, commanders, picard, finds, horatio, blown, bits, hours, meeting, returns, enterprise, earth, looking, answers		90.386534	8	20	0	diverting, secret, meeting, old, friend, starfleet, finest, commanders, picard, finds, horatio, blown, bits, hours, meeting, returns, enterprise, earth, looking, answers		96.22021	11	20	0	diverting, secret, meeting, old, friend, starfleet, finest, commanders, picard, finds, horatio, blown, bits, hours, meeting, returns, enterprise, earth, looking, answers		96.57669	2	20	0	diverting, secret, meeting, old, friend, starfleet, finest, commanders, picard, finds, horatio, blown, bits, hours, meeting, returns, enterprise, earth, looking, answers		96.34288	3	20	0	diverting, secret, meeting, old, friend, starfleet, finest, commanders, picard, finds, horatio, blown, bits, hours, meeting, returns, enterprise, earth, looking, answers		93.47425700000001	8	19	1	diverting, secret, meeting, old, friend, starfleet, finest, commanders, picard, finds, blown, bits, hours, meeting, returns, enterprise, earth, looking, answers	horatio	96.37004999999999	3	20	0	diverting, secret, meeting, old, friend, starfleet, finest, commanders, picard, finds, horatio, blown, bits, hours, meeting, returns, enterprise, earth, looking, answers		91.96809999999999	39	45	0	91.786957
24	126	The Neutral Zone	1	25	1988-05-14 0:00:00	THE NEUTRAL ZONE	The Neutral Zone	While assigned to investigate missing outposts in the Neutral Zone, the Enterprise revives three cryogenically frozen people found aboard a wayward derelict Earth vessel.	74	12	6	neutral_ADJ, enterprise_NOUN, three_NUM, cryogenically_ADV, frozen_ADJ, people_NOUN, found_VERB, aboard_ADV, wayward_ADJ, derelict_NOUN, earth_NOUN, vessel_NOUN	assigned_VERB, investigate_ADJ, missing_VERB, outposts_NOUN, zone_NUM, revives_NOUN	86.858505	65	13	5	assigned_VERB, investigate_ADJ, missing_VERB, neutral_ADJ, enterprise_NOUN, three_NUM, frozen_ADJ, people_NOUN, found_VERB, aboard_ADV, derelict_NOUN, earth_NOUN, vessel_NOUN	outposts_NOUN, zone_NUM, revives_NOUN, cryogenically_ADV, wayward_ADJ	86.921257	49	18	0	assigned, investigate, missing, outposts, neutral, zone, enterprise, revives, three, cryogenically, frozen, people, found, aboard, wayward, derelict, earth, vessel		83.75022399999999	111	18	0	assigned, investigate, missing, outposts, neutral, zone, enterprise, revives, three, cryogenically, frozen, people, found, aboard, wayward, derelict, earth, vessel		90.69736	116	18	0	assigned, investigate, missing, outposts, neutral, zone, enterprise, revives, three, cryogenically, frozen, people, found, aboard, wayward, derelict, earth, vessel		90.47169699999999	53	18	0	assigned, investigate, missing, outposts, neutral, zone, enterprise, revives, three, cryogenically, frozen, people, found, aboard, wayward, derelict, earth, vessel		93.33700499999999	65	18	0	assigned, investigate, missing, outposts, neutral, zone, enterprise, revives, three, cryogenically, frozen, people, found, aboard, wayward, derelict, earth, vessel		88.92539000000001	42	18	0	assigned, investigate, missing, outposts, neutral, zone, enterprise, revives, three, cryogenically, frozen, people, found, aboard, wayward, derelict, earth, vessel		95.177555	45	18	0	assigned, investigate, missing, outposts, neutral, zone, enterprise, revives, three, cryogenically, frozen, people, found, aboard, wayward, derelict, earth, vessel		88.32151999999999	1	33	0	93.997574
